variant	af	filter-pvalue	lrt-pvalue	beta	beta-std-err	intercept	PC1	PC2	notes
group_5919	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_5918	2.00E-02	1.53E-01	1.00E+00	3.88E-01	5.02E-01	-7.50E-01	-2.37E+01	3.18E+01	bad-chisq
group_5904	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_5903	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_5879	2.00E-02	1.53E-01	1.00E+00	-1.67E-01	5.27E-01	-8.21E-01	-2.39E+01	3.24E+01	bad-chisq
group_5870	2.00E-02	1.53E-01	1.00E+00	6.64E-02	4.51E-01	-7.51E-01	-2.38E+01	3.19E+01	bad-chisq
group_5865	2.00E-02	1.00E+00	1.00E+00	9.87E-01	4.33E-01	-8.19E-01	-2.42E+01	3.22E+01	bad-chisq
group_5861	2.00E-02	1.53E-01	1.00E+00	-1.67E-01	5.27E-01	-8.21E-01	-2.39E+01	3.24E+01	bad-chisq
group_5859	2.00E-02	1.53E-01	1.00E+00	2.40E+00	4.75E-01	-7.87E-01	-2.40E+01	3.23E+01	bad-chisq
group_5858	2.00E-02	1.53E-01	6.66E-01	1.43E+00	5.27E-01	-8.27E-01	-2.41E+01	3.16E+01	bad-chisq
prtN	2.00E-02	1.53E-01	1.83E-01	-2.43E+00	4.93E-01	-7.71E-01	-2.46E+01	3.42E+01	bad-chisq
group_5849	2.00E-02	1.53E-01	1.00E+00	3.80E-02	5.27E-01	-7.38E-01	-2.36E+01	3.16E+01	bad-chisq
group_5848	2.00E-02	1.00E+00	1.00E+00	1.51E-01	3.87E-01	-7.44E-01	-2.33E+01	3.11E+01	bad-chisq
group_5841	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_5840	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_5832	2.00E-02	1.53E-01	1.00E+00	6.10E-01	5.27E-01	-7.55E-01	-2.38E+01	3.18E+01	bad-chisq
group_5826	2.00E-02	1.53E-01	1.00E+00	6.56E-01	5.02E-01	-7.57E-01	-2.38E+01	3.19E+01	bad-chisq
group_5821	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_5820	2.00E-02	1.53E-01	1.00E+00	6.00E-01	5.10E-01	-7.55E-01	-2.38E+01	3.18E+01	bad-chisq
group_5810	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_5800	2.00E-02	1.53E-01	1.00E+00	3.80E-02	5.27E-01	-7.38E-01	-2.36E+01	3.16E+01	bad-chisq
group_5792	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_5788	2.00E-02	1.53E-01	1.00E+00	3.42E-01	5.27E-01	-7.40E-01	-2.37E+01	3.16E+01	bad-chisq
group_5787	2.00E-02	1.53E-01	1.00E+00	6.10E-01	5.27E-01	-7.55E-01	-2.38E+01	3.18E+01	bad-chisq
group_5775	2.00E-02	1.53E-01	1.00E+00	-1.67E-01	5.27E-01	-8.21E-01	-2.39E+01	3.24E+01	bad-chisq
group_5769	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_5765	2.00E-02	1.53E-01	1.00E+00	-5.66E-01	5.16E-01	-7.17E-01	-2.35E+01	3.15E+01	bad-chisq
group_5761	2.00E-02	1.53E-01	1.00E+00	3.80E-02	5.27E-01	-7.38E-01	-2.36E+01	3.16E+01	bad-chisq
group_5743	2.00E-02	1.53E-01	1.00E+00	9.64E-01	4.46E-01	-7.70E-01	-2.39E+01	3.21E+01	bad-chisq
group_5738	2.00E-02	1.00E+00	1.00E+00	-1.21E+00	5.46E-01	-7.49E-01	-2.39E+01	3.21E+01	bad-chisq
group_5731	2.00E-02	1.53E-01	1.00E+00	2.40E+00	4.75E-01	-7.87E-01	-2.40E+01	3.23E+01	bad-chisq
group_5727	2.00E-02	1.53E-01	1.00E+00	3.80E-02	5.27E-01	-7.38E-01	-2.36E+01	3.16E+01	bad-chisq
group_5716	2.00E-02	1.53E-01	1.00E+00	-1.67E-01	5.27E-01	-8.21E-01	-2.39E+01	3.24E+01	bad-chisq
group_5714	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_5699	2.00E-02	1.53E-01	1.00E+00	-1.67E-01	5.27E-01	-8.21E-01	-2.39E+01	3.24E+01	bad-chisq
group_5697	2.00E-02	1.53E-01	1.83E-01	-2.43E+00	4.93E-01	-7.71E-01	-2.46E+01	3.42E+01	bad-chisq
sugE	2.00E-02	1.53E-01	1.00E+00	6.10E-01	5.27E-01	-7.55E-01	-2.38E+01	3.18E+01	bad-chisq
group_5683	2.00E-02	1.53E-01	1.00E+00	6.10E-01	5.27E-01	-7.55E-01	-2.38E+01	3.18E+01	bad-chisq
group_5678	2.00E-02	1.53E-01	1.00E+00	3.80E-02	5.27E-01	-7.38E-01	-2.36E+01	3.16E+01	bad-chisq
group_5675	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_5674	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_5665	2.00E-02	1.53E-01	1.83E-01	-2.43E+00	4.93E-01	-7.71E-01	-2.46E+01	3.42E+01	bad-chisq
group_5662	2.00E-02	1.53E-01	1.00E+00	3.80E-02	5.27E-01	-7.38E-01	-2.36E+01	3.16E+01	bad-chisq
group_5658	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_5650	2.00E-02	1.53E-01	1.00E+00	3.80E-02	5.27E-01	-7.38E-01	-2.36E+01	3.16E+01	bad-chisq
group_5649	2.00E-02	1.53E-01	4.45E-02	-3.84E+00	4.55E-01	-8.51E-01	-2.59E+01	3.67E+01	bad-chisq
group_5647	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_5640	2.00E-02	1.53E-01	1.83E-01	-2.43E+00	4.93E-01	-7.71E-01	-2.46E+01	3.42E+01	bad-chisq
group_5637	2.00E-02	1.53E-01	1.00E+00	6.10E-01	5.27E-01	-7.55E-01	-2.38E+01	3.18E+01	bad-chisq
group_5627	2.00E-02	1.53E-01	1.00E+00	6.00E-01	5.10E-01	-7.55E-01	-2.38E+01	3.18E+01	bad-chisq
group_5617	2.00E-02	1.53E-01	1.83E-01	-2.43E+00	4.93E-01	-7.71E-01	-2.46E+01	3.42E+01	bad-chisq
group_5612	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_5611	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_5598	2.00E-02	1.53E-01	1.00E+00	-8.71E-01	4.86E-01	-7.38E-01	-2.37E+01	3.20E+01	bad-chisq
group_5579	2.00E-02	1.53E-01	1.00E+00	3.80E-02	5.27E-01	-7.38E-01	-2.36E+01	3.16E+01	bad-chisq
group_5565	2.00E-02	1.53E-01	1.00E+00	3.80E-02	5.27E-01	-7.38E-01	-2.36E+01	3.16E+01	bad-chisq
group_5562	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_5553	2.00E-02	1.53E-01	1.00E+00	-9.89E-01	5.25E-01	-7.98E-01	-2.40E+01	3.23E+01	bad-chisq
group_5546	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_5536	2.00E-02	1.53E-01	1.00E+00	6.00E-01	5.10E-01	-7.55E-01	-2.38E+01	3.18E+01	bad-chisq
group_5515	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_5510	2.00E-02	1.53E-01	1.00E+00	2.40E+00	4.75E-01	-7.87E-01	-2.40E+01	3.23E+01	bad-chisq
group_5495	2.00E-02	1.53E-01	1.00E+00	3.42E-01	5.27E-01	-7.40E-01	-2.37E+01	3.16E+01	bad-chisq
group_5483	2.00E-02	1.53E-01	1.00E+00	6.10E-01	5.27E-01	-7.55E-01	-2.38E+01	3.18E+01	bad-chisq
group_5482	2.00E-02	1.53E-01	1.00E+00	3.80E-02	5.27E-01	-7.38E-01	-2.36E+01	3.16E+01	bad-chisq
group_5443	2.00E-02	1.53E-01	1.00E+00	6.10E-01	5.27E-01	-7.55E-01	-2.38E+01	3.18E+01	bad-chisq
group_5442	2.00E-02	1.53E-01	1.00E+00	6.10E-01	5.27E-01	-7.55E-01	-2.38E+01	3.18E+01	bad-chisq
group_5424	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_5419	2.00E-02	1.53E-01	1.00E+00	6.10E-01	5.27E-01	-7.55E-01	-2.38E+01	3.18E+01	bad-chisq
group_5417	2.00E-02	1.53E-01	1.00E+00	3.80E-02	5.27E-01	-7.38E-01	-2.36E+01	3.16E+01	bad-chisq
group_5414	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_5413	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_5400	2.00E-02	1.53E-01	1.00E+00	3.42E-01	5.27E-01	-7.40E-01	-2.37E+01	3.16E+01	bad-chisq
group_5386	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_5366	2.00E-02	1.53E-01	1.00E+00	3.42E-01	5.27E-01	-7.40E-01	-2.37E+01	3.16E+01	bad-chisq
group_5351	2.00E-02	1.53E-01	1.00E+00	-1.67E-01	5.27E-01	-8.21E-01	-2.39E+01	3.24E+01	bad-chisq
group_5335	2.00E-02	1.53E-01	1.00E+00	-3.62E-01	4.75E-01	-7.34E-01	-2.37E+01	3.17E+01	bad-chisq
group_5329	2.00E-02	1.53E-01	1.00E+00	3.80E-02	5.27E-01	-7.38E-01	-2.36E+01	3.16E+01	bad-chisq
group_5314	2.00E-02	1.53E-01	4.69E-01	-1.69E+00	5.04E-01	-6.90E-01	-2.39E+01	3.18E+01	bad-chisq
group_5301	2.00E-02	1.53E-01	1.00E+00	3.80E-02	5.27E-01	-7.38E-01	-2.36E+01	3.16E+01	bad-chisq
group_5288	2.00E-02	1.53E-01	1.00E+00	6.10E-01	5.27E-01	-7.55E-01	-2.38E+01	3.18E+01	bad-chisq
group_5280	2.00E-02	1.53E-01	4.45E-02	-3.84E+00	4.55E-01	-8.51E-01	-2.59E+01	3.67E+01	bad-chisq
group_5271	2.00E-02	1.53E-01	1.00E+00	-1.67E-01	5.27E-01	-8.21E-01	-2.39E+01	3.24E+01	bad-chisq
group_5242	2.00E-02	1.53E-01	1.00E+00	3.80E-02	5.27E-01	-7.38E-01	-2.36E+01	3.16E+01	bad-chisq
group_5224	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_5200	2.00E-02	1.53E-01	1.00E+00	-1.55E+00	4.64E-01	-7.11E-01	-2.39E+01	3.19E+01	bad-chisq
group_5199	2.00E-02	1.53E-01	1.00E+00	1.35E+00	5.16E-01	-7.75E-01	-2.39E+01	3.21E+01	bad-chisq
group_5195	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_5189	2.00E-02	1.53E-01	1.00E+00	6.10E-01	5.27E-01	-7.55E-01	-2.38E+01	3.18E+01	bad-chisq
group_5185	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_5183	2.00E-02	1.53E-01	1.00E+00	6.00E-01	5.10E-01	-7.55E-01	-2.38E+01	3.18E+01	bad-chisq
group_5182	2.00E-02	1.53E-01	1.00E+00	6.00E-01	5.10E-01	-7.55E-01	-2.38E+01	3.18E+01	bad-chisq
group_5171	2.00E-02	1.53E-01	1.00E+00	3.80E-02	5.27E-01	-7.38E-01	-2.36E+01	3.16E+01	bad-chisq
group_5170	2.00E-02	1.53E-01	1.00E+00	3.80E-02	5.27E-01	-7.38E-01	-2.36E+01	3.16E+01	bad-chisq
group_5165	2.00E-02	1.53E-01	1.00E+00	6.00E-01	5.10E-01	-7.55E-01	-2.38E+01	3.18E+01	bad-chisq
group_5158	2.00E-02	1.53E-01	4.45E-02	-3.84E+00	4.55E-01	-8.51E-01	-2.59E+01	3.67E+01	bad-chisq
group_5154	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_5144	2.00E-02	1.53E-01	1.00E+00	6.00E-01	5.10E-01	-7.55E-01	-2.38E+01	3.18E+01	bad-chisq
group_5131	2.00E-02	1.53E-01	1.00E+00	1.35E+00	5.16E-01	-7.75E-01	-2.39E+01	3.21E+01	bad-chisq
group_5129	2.00E-02	1.53E-01	1.00E+00	6.64E-02	4.51E-01	-7.51E-01	-2.38E+01	3.19E+01	bad-chisq
group_5128	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_5127	2.00E-02	1.53E-01	1.00E+00	-3.62E-01	4.75E-01	-7.34E-01	-2.37E+01	3.17E+01	bad-chisq
group_5113	2.00E-02	1.53E-01	1.00E+00	3.80E-02	5.27E-01	-7.38E-01	-2.36E+01	3.16E+01	bad-chisq
group_5099	2.00E-02	1.53E-01	1.00E+00	3.80E-02	5.27E-01	-7.38E-01	-2.36E+01	3.16E+01	bad-chisq
group_5091	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_5077	2.00E-02	1.53E-01	1.00E+00	9.64E-01	4.46E-01	-7.70E-01	-2.39E+01	3.21E+01	bad-chisq
group_5076	2.00E-02	1.53E-01	1.00E+00	1.35E+00	5.16E-01	-7.75E-01	-2.39E+01	3.21E+01	bad-chisq
group_5072	2.00E-02	1.53E-01	1.00E+00	6.00E-01	5.10E-01	-7.55E-01	-2.38E+01	3.18E+01	bad-chisq
group_5065	2.00E-02	1.53E-01	1.83E-01	-2.43E+00	4.93E-01	-7.71E-01	-2.46E+01	3.42E+01	bad-chisq
group_5064	2.00E-02	1.53E-01	1.00E+00	2.40E+00	4.75E-01	-7.87E-01	-2.40E+01	3.23E+01	bad-chisq
group_5050	2.00E-02	1.53E-01	1.00E+00	1.35E+00	5.16E-01	-7.75E-01	-2.39E+01	3.21E+01	bad-chisq
group_5040	2.00E-02	1.53E-01	1.00E+00	1.53E+00	5.20E-01	-7.78E-01	-2.40E+01	3.22E+01	bad-chisq
group_5031	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_5023	2.00E-02	1.53E-01	1.00E+00	6.10E-01	5.27E-01	-7.55E-01	-2.38E+01	3.18E+01	bad-chisq
group_5022	2.00E-02	1.53E-01	1.00E+00	6.10E-01	5.27E-01	-7.55E-01	-2.38E+01	3.18E+01	bad-chisq
group_5017	2.00E-02	1.53E-01	1.00E+00	1.35E+00	5.16E-01	-7.75E-01	-2.39E+01	3.21E+01	bad-chisq
group_5013	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_5007	2.00E-02	1.53E-01	6.66E-01	1.43E+00	5.27E-01	-8.27E-01	-2.41E+01	3.16E+01	bad-chisq
group_5002	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_4979	2.00E-02	1.53E-01	1.00E+00	2.40E+00	4.75E-01	-7.87E-01	-2.40E+01	3.23E+01	bad-chisq
group_4966	2.00E-02	1.53E-01	1.00E+00	6.10E-01	5.27E-01	-7.55E-01	-2.38E+01	3.18E+01	bad-chisq
group_4959	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_4950	2.00E-02	1.53E-01	1.00E+00	2.40E+00	4.75E-01	-7.87E-01	-2.40E+01	3.23E+01	bad-chisq
group_4943	2.00E-02	1.53E-01	1.00E+00	6.56E-01	5.02E-01	-7.57E-01	-2.38E+01	3.19E+01	bad-chisq
group_4937	2.00E-02	1.53E-01	1.00E+00	6.00E-01	5.10E-01	-7.55E-01	-2.38E+01	3.18E+01	bad-chisq
group_4915	2.00E-02	1.53E-01	5.79E-01	-1.49E+00	5.26E-01	-7.37E-01	-2.38E+01	3.27E+01	bad-chisq
group_4913	2.00E-02	1.53E-01	1.00E+00	6.10E-01	5.27E-01	-7.55E-01	-2.38E+01	3.18E+01	bad-chisq
group_4901	2.00E-02	1.53E-01	1.00E+00	1.35E+00	5.16E-01	-7.75E-01	-2.39E+01	3.21E+01	bad-chisq
group_4899	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_4887	2.00E-02	1.53E-01	1.00E+00	6.00E-01	5.10E-01	-7.55E-01	-2.38E+01	3.18E+01	bad-chisq
group_4878	2.00E-02	1.53E-01	1.00E+00	3.80E-02	5.27E-01	-7.38E-01	-2.36E+01	3.16E+01	bad-chisq
group_4867	2.00E-02	1.53E-01	1.00E+00	6.00E-01	5.10E-01	-7.55E-01	-2.38E+01	3.18E+01	bad-chisq
group_4861	2.00E-02	1.53E-01	1.00E+00	-1.67E-01	5.27E-01	-8.21E-01	-2.39E+01	3.24E+01	bad-chisq
group_4856	2.00E-02	1.53E-01	1.00E+00	-1.55E+00	4.64E-01	-7.11E-01	-2.39E+01	3.19E+01	bad-chisq
group_4852	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_4834	2.00E-02	1.53E-01	1.00E+00	9.64E-01	4.46E-01	-7.70E-01	-2.39E+01	3.21E+01	bad-chisq
group_4831	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_4829	2.00E-02	1.53E-01	1.00E+00	3.80E-02	5.27E-01	-7.38E-01	-2.36E+01	3.16E+01	bad-chisq
group_4827	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_4826	2.00E-02	1.53E-01	1.00E+00	6.00E-01	5.10E-01	-7.55E-01	-2.38E+01	3.18E+01	bad-chisq
group_4812	2.00E-02	1.53E-01	1.00E+00	6.10E-01	5.27E-01	-7.55E-01	-2.38E+01	3.18E+01	bad-chisq
group_4811	2.00E-02	1.53E-01	1.00E+00	6.10E-01	5.27E-01	-7.55E-01	-2.38E+01	3.18E+01	bad-chisq
group_4805	2.00E-02	1.00E+00	1.00E+00	-1.21E+00	5.46E-01	-7.49E-01	-2.39E+01	3.21E+01	bad-chisq
group_4797	2.00E-02	1.53E-01	1.00E+00	3.18E+00	5.04E-01	-7.93E-01	-2.41E+01	3.25E+01	bad-chisq
group_4793	2.00E-02	1.53E-01	1.00E+00	6.10E-01	5.27E-01	-7.55E-01	-2.38E+01	3.18E+01	bad-chisq
group_4792	2.00E-02	1.53E-01	1.00E+00	2.06E+00	4.65E-01	-7.84E-01	-2.40E+01	3.23E+01	bad-chisq
group_4789	2.00E-02	1.53E-01	4.45E-02	-3.84E+00	4.55E-01	-8.51E-01	-2.59E+01	3.67E+01	bad-chisq
group_4782	2.00E-02	1.53E-01	1.00E+00	6.10E-01	5.27E-01	-7.55E-01	-2.38E+01	3.18E+01	bad-chisq
group_4770	2.00E-02	1.53E-01	1.00E+00	9.60E-01	4.33E-01	-7.74E-01	-2.40E+01	3.22E+01	bad-chisq
group_4769	2.00E-02	1.53E-01	1.00E+00	3.80E-02	5.27E-01	-7.38E-01	-2.36E+01	3.16E+01	bad-chisq
group_4754	2.00E-02	1.53E-01	1.00E+00	7.10E-03	4.88E-01	-7.41E-01	-2.37E+01	3.17E+01	bad-chisq
group_4753	2.00E-02	1.53E-01	1.00E+00	-3.62E-01	4.75E-01	-7.34E-01	-2.37E+01	3.17E+01	bad-chisq
group_4748	2.00E-02	1.53E-01	1.00E+00	6.10E-01	5.27E-01	-7.55E-01	-2.38E+01	3.18E+01	bad-chisq
group_4741	2.00E-02	1.53E-01	1.00E+00	6.00E-01	5.10E-01	-7.55E-01	-2.38E+01	3.18E+01	bad-chisq
group_4735	2.00E-02	1.53E-01	1.00E+00	6.10E-01	5.27E-01	-7.55E-01	-2.38E+01	3.18E+01	bad-chisq
group_4732	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_4731	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_4730	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_4729	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_4724	2.00E-02	1.53E-01	1.00E+00	1.35E+00	5.16E-01	-7.75E-01	-2.39E+01	3.21E+01	bad-chisq
group_4723	2.00E-02	1.53E-01	1.00E+00	6.00E-01	5.10E-01	-7.55E-01	-2.38E+01	3.18E+01	bad-chisq
group_4704	2.00E-02	1.53E-01	1.00E+00	7.10E-03	4.88E-01	-7.41E-01	-2.37E+01	3.17E+01	bad-chisq
group_4693	2.00E-02	1.53E-01	1.00E+00	6.64E-02	4.51E-01	-7.51E-01	-2.38E+01	3.19E+01	bad-chisq
group_4685	2.00E-02	1.53E-01	1.00E+00	-1.54E+00	4.42E-01	-7.31E-01	-2.41E+01	3.22E+01	bad-chisq
group_4668	2.00E-02	1.53E-01	1.00E+00	-1.54E+00	4.42E-01	-7.31E-01	-2.41E+01	3.22E+01	bad-chisq
group_4664	2.00E-02	1.53E-01	1.00E+00	3.80E-02	5.27E-01	-7.38E-01	-2.36E+01	3.16E+01	bad-chisq
group_4661	2.00E-02	1.53E-01	1.00E+00	-4.98E-01	5.08E-01	-7.20E-01	-2.36E+01	3.15E+01	bad-chisq
group_4652	2.00E-02	1.53E-01	1.00E+00	6.10E-01	5.27E-01	-7.55E-01	-2.38E+01	3.18E+01	bad-chisq
group_4644	2.00E-02	1.53E-01	1.01E-01	-3.53E+00	4.39E-01	-6.99E-01	-2.53E+01	3.29E+01	bad-chisq
group_4638	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_4637	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_4627	2.00E-02	1.53E-01	1.00E+00	-1.67E-01	5.27E-01	-8.21E-01	-2.39E+01	3.24E+01	bad-chisq
group_4615	2.00E-02	1.53E-01	1.00E+00	1.35E+00	5.16E-01	-7.75E-01	-2.39E+01	3.21E+01	bad-chisq
group_4611	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_4607	2.00E-02	1.53E-01	1.00E+00	3.80E-02	5.27E-01	-7.38E-01	-2.36E+01	3.16E+01	bad-chisq
group_4598	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_4589	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_4584	2.00E-02	1.53E-01	1.00E+00	-1.55E+00	4.64E-01	-7.11E-01	-2.39E+01	3.19E+01	bad-chisq
group_4583	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_4582	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_4577	2.00E-02	1.53E-01	1.00E+00	2.40E+00	4.75E-01	-7.87E-01	-2.40E+01	3.23E+01	bad-chisq
group_4573	2.00E-02	1.53E-01	1.00E+00	2.40E+00	4.75E-01	-7.87E-01	-2.40E+01	3.23E+01	bad-chisq
group_4568	2.00E-02	1.53E-01	1.83E-01	-2.43E+00	4.93E-01	-7.71E-01	-2.46E+01	3.42E+01	bad-chisq
group_4547	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_4541	2.00E-02	1.53E-01	1.00E+00	2.40E+00	4.75E-01	-7.87E-01	-2.40E+01	3.23E+01	bad-chisq
group_4539	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_4534	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_4528	2.00E-02	1.53E-01	1.00E+00	-1.67E-01	5.27E-01	-8.21E-01	-2.39E+01	3.24E+01	bad-chisq
group_4527	2.00E-02	1.53E-01	1.00E+00	2.06E+00	4.65E-01	-7.84E-01	-2.40E+01	3.23E+01	bad-chisq
group_4515	2.00E-02	1.53E-01	1.00E+00	6.00E-01	5.10E-01	-7.55E-01	-2.38E+01	3.18E+01	bad-chisq
group_4509	2.00E-02	1.53E-01	1.00E+00	3.80E-02	5.27E-01	-7.38E-01	-2.36E+01	3.16E+01	bad-chisq
group_4496	2.00E-02	1.53E-01	1.00E+00	-1.55E+00	4.37E-01	-7.36E-01	-2.42E+01	3.23E+01	bad-chisq
group_4459	2.00E-02	1.53E-01	1.00E+00	1.67E+00	5.27E-01	-7.81E-01	-2.40E+01	3.23E+01	bad-chisq
group_4450	2.00E-02	1.53E-01	1.83E-01	-2.43E+00	4.93E-01	-7.71E-01	-2.46E+01	3.42E+01	bad-chisq
group_4441	2.00E-02	1.53E-01	1.00E+00	-8.04E-01	4.41E-01	-7.39E-01	-2.39E+01	3.20E+01	bad-chisq
group_4423	2.00E-02	1.53E-01	1.00E+00	3.80E-02	5.27E-01	-7.38E-01	-2.36E+01	3.16E+01	bad-chisq
group_4412	2.00E-02	1.00E+00	1.00E+00	9.87E-01	4.33E-01	-8.19E-01	-2.42E+01	3.22E+01	bad-chisq
group_4411	2.00E-02	1.53E-01	1.00E+00	6.00E-01	5.10E-01	-7.55E-01	-2.38E+01	3.18E+01	bad-chisq
